,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_community_area,dropoff_community_area,fare,tip,additional_charges,shared_trip_authorized,trips_pooled,pickup_centroid_location,dropoff_centroid_location,date
104841,2019-09-01 12:15:00,2019-09-01T12:15:00.000,335,1.1671,32,8,5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-09-01
271240,2019-09-01 23:30:00,2019-09-01T23:45:00.000,321,1.177096,8,28,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",2019-09-01
100534,2019-09-01 11:45:00,2019-09-01T11:45:00.000,232,0.789253,8,8,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6384040116, 41.9015669095]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-09-01
103649,2019-09-01 12:00:00,2019-09-01T12:30:00.000,1440,4.66556,3,1,7.5,0,0.72,True,2,"{'type': 'Point', 'coordinates': [-87.6603894557, 41.958055933]}","{'type': 'Point', 'coordinates': [-87.67861897, 42.0091500631]}",2019-09-01
180272,2019-09-01 17:30:00,2019-09-01T17:45:00.000,653,2.241615,19,17,7.5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7655016086, 41.9272609555]}","{'type': 'Point', 'coordinates': [-87.8060200025, 41.9465114202]}",2019-09-01
234930,2019-09-01 21:00:00,2019-09-01T21:15:00.000,1240,9.212684332,77,32,27.5,7,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.6641882421, 41.9799124453]}","{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",2019-09-01
16943,2019-09-01 00:45:00,2019-09-01T00:45:00.000,323,1.291133,28,24,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6525344838, 41.8926581076]}",2019-09-01
134020,2019-09-01 14:15:00,2019-09-01T14:30:00.000,697,5.208025,25,27,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7560467111, 41.8906088526]}","{'type': 'Point', 'coordinates': [-87.7058971305, 41.8789144956]}",2019-09-01
112832,2019-09-01 12:45:00,2019-09-01T13:00:00.000,794,3.630981,8,33,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}","{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",2019-09-01
201221,2019-09-01 18:45:00,2019-09-01T19:00:00.000,997,2.987284,7,3,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6510618838, 41.9217781876]}","{'type': 'Point', 'coordinates': [-87.6530217894, 41.9581548757]}",2019-09-01
251805,2019-09-01 22:15:00,2019-09-01T22:45:00.000,1468,14.31585895152,76,6,20,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}","{'type': 'Point', 'coordinates': [-87.6615450961, 41.9452823311]}",2019-09-01
253557,2019-09-01 22:15:00,2019-09-01T22:45:00.000,1167,12.448059,24,10,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.674506788, 41.8923550478]}","{'type': 'Point', 'coordinates': [-87.8197891138, 41.978068292]}",2019-09-01
77002,2019-09-01 09:45:00,2019-09-01T10:00:00.000,334,0.53007890288,8,8,7.5,5,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}","{'type': 'Point', 'coordinates': [-87.6261455896, 41.9027880476]}",2019-09-01
123474,2019-09-01 13:30:00,2019-09-01T13:45:00.000,1283,7.91514066352,28,3,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}","{'type': 'Point', 'coordinates': [-87.6523653588, 41.9636331692]}",2019-09-01
21684,2019-09-01 01:00:00,2019-09-01T01:00:00.000,314,0.60340752016,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",2019-09-01
91281,2019-09-01 11:00:00,2019-09-01T11:00:00.000,406,1.68655819744,6,7,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6434709559, 41.9432371225]}","{'type': 'Point', 'coordinates': [-87.6561568309, 41.9289672664]}",2019-09-01
192931,2019-09-01 18:15:00,2019-09-01T18:45:00.000,1250,4.865011,4,15,12.5,5,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6765780714, 41.9651417087]}","{'type': 'Point', 'coordinates': [-87.7622859818, 41.9605182177]}",2019-09-01
118081,2019-09-01 13:00:00,2019-09-01T13:15:00.000,1355,8.393139,34,43,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6350918563, 41.8510178239]}","{'type': 'Point', 'coordinates': [-87.5658238794, 41.7686011013]}",2019-09-01
152904,2019-09-01 15:45:00,2019-09-01T16:30:00.000,2084,18.77709745536,76,1,22.5,0,7.86,False,1,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}","{'type': 'Point', 'coordinates': [-87.6665362779, 42.0159343756]}",2019-09-01
241540,2019-09-01 21:30:00,2019-09-01T22:00:00.000,1490,7.627197,6,28,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6439653703, 41.949829346]}","{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}",2019-09-01
264341,2019-09-01 23:00:00,2019-09-01T23:00:00.000,212,0.526131,8,8,7.5,0,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}","{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",2019-09-01
58699,2019-09-01 06:15:00,2019-09-01T06:15:00.000,726,3.780214,23,15,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7209182385, 41.9000696026]}","{'type': 'Point', 'coordinates': [-87.7633990316, 41.9540276487]}",2019-09-01
110124,2019-09-01 12:30:00,2019-09-01T13:00:00.000,1235,6.01481090384,60,32,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6487879519, 41.8361501547]}","{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",2019-09-01
180012,2019-09-01 17:30:00,2019-09-01T17:45:00.000,881,2.947332,32,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6314065252, 41.8710158803]}","{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",2019-09-01
159924,2019-09-01 16:15:00,2019-09-01T16:15:00.000,631,2.76329,32,28,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}","{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}",2019-09-01
274998,2019-09-01 23:45:00,2019-09-01T23:45:00.000,245,0.707931,7,7,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6341560931, 41.922082541]}","{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",2019-09-01
148682,2019-09-01 15:15:00,2019-09-01T15:30:00.000,737,3.37187353696,8,24,7.5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.684490122, 41.8994222543]}",2019-09-01
4588,2019-09-01 00:00:00,2019-09-01T00:15:00.000,699,1.832284,3,6,7.5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6631958495, 41.9654457842]}","{'type': 'Point', 'coordinates': [-87.6517705068, 41.9426918444]}",2019-09-01
169439,2019-09-01 16:45:00,2019-09-01T16:45:00.000,374,1.191079,24,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6525344838, 41.8926581076]}","{'type': 'Point', 'coordinates': [-87.6499072264, 41.9049353016]}",2019-09-01
199742,2019-09-01 18:45:00,2019-09-01T19:00:00.000,1197,4.052458,8,6,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6515625922, 41.9363101308]}",2019-09-01
200231,2019-09-01 18:45:00,2019-09-01T19:00:00.000,999,4.824281,32,7,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}","{'type': 'Point', 'coordinates': [-87.6561568309, 41.9289672664]}",2019-09-01
114903,2019-09-01 12:45:00,2019-09-01T13:15:00.000,1267,2.257066,7,6,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6341560931, 41.922082541]}","{'type': 'Point', 'coordinates': [-87.6542980837, 41.9462945357]}",2019-09-01
109542,2019-09-01 12:30:00,2019-09-01T13:00:00.000,1094,5.26226043328,34,24,10,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6350918563, 41.8510178239]}","{'type': 'Point', 'coordinates': [-87.674506788, 41.8923550478]}",2019-09-01
171079,2019-09-01 17:00:00,2019-09-01T17:30:00.000,958,7.53631,8,77,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}","{'type': 'Point', 'coordinates': [-87.6574987907, 41.9971539428]}",2019-09-01
218692,2019-09-01 20:00:00,2019-09-01T20:15:00.000,1328,15.56430973216,76,8,20,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}","{'type': 'Point', 'coordinates': [-87.6499072264, 41.9049353016]}",2019-09-01
94215,2019-09-01 11:15:00,2019-09-01T11:30:00.000,342,1.379045,62,65,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7242081939, 41.7929819032]}","{'type': 'Point', 'coordinates': [-87.7269298425, 41.7697780588]}",2019-09-01
11655,2019-09-01 00:30:00,2019-09-01T00:30:00.000,192,0.604109,24,24,2.5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6647458359, 41.8924931672]}","{'type': 'Point', 'coordinates': [-87.6598643178, 41.8925368719]}",2019-09-01
45852,2019-09-01 03:15:00,2019-09-01T03:30:00.000,1031,8.14134080496,8,22,22.5,6,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6129454143, 41.8919715078]}","{'type': 'Point', 'coordinates': [-87.724267094, 41.9297590466]}",2019-09-01
182024,2019-09-01 17:30:00,2019-09-01T18:00:00.000,1143,4.960169,24,7,10,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6941973701, 41.9005603836]}","{'type': 'Point', 'coordinates': [-87.6358909539, 41.9292629902]}",2019-09-01
16770,2019-09-01 00:45:00,2019-09-01T01:00:00.000,1046,4.251851,6,21,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6566440918, 41.9425851797]}","{'type': 'Point', 'coordinates': [-87.7223302976, 41.9374017942]}",2019-09-01
1449,2019-09-01 00:00:00,2019-09-01T00:00:00.000,314,1.883857,49,44,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6233665115, 41.7065878819]}","{'type': 'Point', 'coordinates': [-87.6159695226, 41.7402057565]}",2019-09-01
87146,2019-09-01 10:45:00,2019-09-01T10:45:00.000,531,2.1346084776,71,71,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6563059862, 41.7442051463]}","{'type': 'Point', 'coordinates': [-87.6563059862, 41.7442051463]}",2019-09-01
9469,2019-09-01 00:15:00,2019-09-01T00:30:00.000,536,1.928629,8,24,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6261455896, 41.9027880476]}","{'type': 'Point', 'coordinates': [-87.6525344838, 41.8926581076]}",2019-09-01
243313,2019-09-01 21:30:00,2019-09-01T21:45:00.000,854,4.764507,24,31,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}","{'type': 'Point', 'coordinates': [-87.667569312, 41.8502663663]}",2019-09-01
273730,2019-09-01 23:45:00,2019-09-01T23:45:00.000,613,2.7280731344,24,24,10,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6945983, 41.9120843819]}","{'type': 'Point', 'coordinates': [-87.6649539167, 41.8997373884]}",2019-09-01
4897,2019-09-01 00:00:00,2019-09-01T00:15:00.000,918,3.832977,28,31,17.5,0,5.1,False,2,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}","{'type': 'Point', 'coordinates': [-87.6489783241, 41.8561441046]}",2019-09-01
151184,2019-09-01 15:30:00,2019-09-01T16:00:00.000,2157,10.055978,61,8,20,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6751020589, 41.8161780153]}","{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",2019-09-01
148910,2019-09-01 15:30:00,2019-09-01T16:15:00.000,2994,17.5926538576,8,76,27.5,4,0,True,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-01
27989,2019-09-01 01:30:00,2019-09-01T02:00:00.000,1474,7.13338303184,8,6,7.5,1,0,True,2,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}","{'type': 'Point', 'coordinates': [-87.6434709559, 41.9432371225]}",2019-09-01
173048,2019-09-01 17:00:00,2019-09-01T17:15:00.000,622,5.132415,28,25,2.5,0,2.55,True,3,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}","{'type': 'Point', 'coordinates': [-87.7560467111, 41.8906088526]}",2019-09-01
3052,2019-09-01 00:00:00,2019-09-01T00:00:00.000,334,0.786196,32,32,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}","{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}",2019-09-01
84912,2019-09-01 10:30:00,2019-09-01T10:45:00.000,729,3.417344,14,77,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7027334697, 41.9645069548]}","{'type': 'Point', 'coordinates': [-87.6714455473, 41.9797955506]}",2019-09-01
188479,2019-09-01 18:00:00,2019-09-01T18:15:00.000,1062,3.182609,7,24,7.5,0,2.55,True,1,"{'type': 'Point', 'coordinates': [-87.6608925701, 41.9289459041]}","{'type': 'Point', 'coordinates': [-87.674506788, 41.8923550478]}",2019-09-01
196934,2019-09-01 18:30:00,2019-09-01T19:00:00.000,1586,11.403948,32,2,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}","{'type': 'Point', 'coordinates': [-87.6936374936, 42.0013159243]}",2019-09-01
212155,2019-09-01 19:30:00,2019-09-01T19:45:00.000,771,2.644846,8,32,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6414915334, 41.897983898]}","{'type': 'Point', 'coordinates': [-87.6314065252, 41.8710158803]}",2019-09-01
137383,2019-09-01 14:30:00,2019-09-01T15:00:00.000,1205,7.90209065536,77,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6537935286, 41.9854724225]}","{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",2019-09-01
21863,2019-09-01 01:00:00,2019-09-01T01:00:00.000,267,1.047736,28,28,5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}","{'type': 'Point', 'coordinates': [-87.6540926517, 41.8716894745]}",2019-09-01
236437,2019-09-01 21:15:00,2019-09-01T21:30:00.000,797,5.14541,5,24,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6915302475, 41.9576519161]}","{'type': 'Point', 'coordinates': [-87.6525344838, 41.8926581076]}",2019-09-01
175686,2019-09-01 17:15:00,2019-09-01T17:15:00.000,298,0.675642,22,22,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7152528177, 41.9209608656]}","{'type': 'Point', 'coordinates': [-87.7103591445, 41.9210196071]}",2019-09-01
229252,2019-09-01 20:45:00,2019-09-01T21:00:00.000,410,1.524952,32,33,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}","{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",2019-09-01
239686,2019-09-01 21:15:00,2019-09-01T21:15:00.000,686,6.180073,8,21,2.5,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.7099873375, 41.9374939696]}",2019-09-01
78615,2019-09-01 10:00:00,2019-09-01T10:15:00.000,543,3.2562877504,7,6,5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}","{'type': 'Point', 'coordinates': [-87.6517705068, 41.9426918444]}",2019-09-01
167983,2019-09-01 16:45:00,2019-09-01T17:00:00.000,950,4.899122,24,4,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6653376596, 41.9066507664]}","{'type': 'Point', 'coordinates': [-87.6940010612, 41.9725808001]}",2019-09-01
233807,2019-09-01 21:00:00,2019-09-01T21:15:00.000,817,2.504219,7,6,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6462109769, 41.9218549112]}","{'type': 'Point', 'coordinates': [-87.6532439924, 41.9528229157]}",2019-09-01
241619,2019-09-01 21:30:00,2019-09-01T21:45:00.000,589,2.03580127296,8,32,10,3,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.6129454143, 41.8919715078]}","{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",2019-09-01
192577,2019-09-01 18:15:00,2019-09-01T18:45:00.000,1857,15.501413,76,7,42.5,8,7.85,False,1,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}","{'type': 'Point', 'coordinates': [-87.6422063127, 41.9305785697]}",2019-09-01
263127,2019-09-01 23:00:00,2019-09-01T23:15:00.000,930,4.841204,6,1,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6470785093, 41.942577185]}","{'type': 'Point', 'coordinates': [-87.6735740325, 42.0016981937]}",2019-09-01
259439,2019-09-01 22:45:00,2019-09-01T22:45:00.000,811,2.472366,28,8,12.5,0,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6308650266, 41.9058577688]}",2019-09-01
234851,2019-09-01 21:00:00,2019-09-01T21:15:00.000,464,1.335768,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6357600901, 41.9074919303]}","{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",2019-09-01
215052,2019-09-01 19:45:00,2019-09-01T20:00:00.000,1069,7.039421,8,4,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6765780714, 41.9651417087]}",2019-09-01
247402,2019-09-01 22:00:00,2019-09-01T22:30:00.000,1698,6.57844697056,13,77,10,0,0,True,5,"{'type': 'Point', 'coordinates': [-87.7164304157, 41.9782942489]}","{'type': 'Point', 'coordinates': [-87.6572348282, 41.9887040216]}",2019-09-01
79395,2019-09-01 10:00:00,2019-09-01T10:45:00.000,2659,11.67727158736,25,3,17.5,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.7478743394, 41.8841446699]}","{'type': 'Point', 'coordinates': [-87.6524349997, 41.9672886138]}",2019-09-01
18166,2019-09-01 00:45:00,2019-09-01T01:00:00.000,1105,6.874861,8,3,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.6631958495, 41.9654457842]}",2019-09-01
241546,2019-09-01 21:30:00,2019-09-01T21:30:00.000,730,3.046834,8,24,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6321092196, 41.9002656868]}","{'type': 'Point', 'coordinates': [-87.6793974791, 41.8922767078]}",2019-09-01
30066,2019-09-01 01:45:00,2019-09-01T02:00:00.000,651,2.253248,6,7,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6542980837, 41.9462945357]}","{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",2019-09-01
246653,2019-09-01 21:45:00,2019-09-01T22:00:00.000,675,2.14558,8,32,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",2019-09-01
21460,2019-09-01 01:00:00,2019-09-01T01:15:00.000,837,4.45688850112,77,16,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}","{'type': 'Point', 'coordinates': [-87.7234523905, 41.9535821253]}",2019-09-01
223451,2019-09-01 20:15:00,2019-09-01T20:15:00.000,417,0.75255047056,8,8,5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",2019-09-01
154218,2019-09-01 15:45:00,2019-09-01T16:00:00.000,1038,8.0381835976,41,8,12.5,3,3.55,False,1,"{'type': 'Point', 'coordinates': [-87.5831437169, 41.7905062613]}","{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",2019-09-01
239387,2019-09-01 21:15:00,2019-09-01T21:30:00.000,453,0.872731,32,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",2019-09-01
159041,2019-09-01 16:00:00,2019-09-01T16:15:00.000,603,2.597656,22,7,12.5,0,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.671445766, 41.9192250505]}","{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",2019-09-01
102827,2019-09-01 12:00:00,2019-09-01T12:15:00.000,997,3.1444305376,8,28,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.630963601, 41.9094956686]}","{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}",2019-09-01
58956,2019-09-01 06:15:00,2019-09-01T06:45:00.000,1012,11.467864,38,6,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6178596758, 41.8129489392]}","{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",2019-09-01
2432,2019-09-01 00:00:00,2019-09-01T00:00:00.000,220,0.490167,8,8,7.5,2,5.1,False,2,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}","{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",2019-09-01
232930,2019-09-01 21:00:00,2019-09-01T21:15:00.000,919,4.248768,7,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6414597588, 41.9217783562]}","{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",2019-09-01
273711,2019-09-01 23:45:00,2019-09-02T00:00:00.000,1101,4.9061816392,8,6,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}","{'type': 'Point', 'coordinates': [-87.6661106945, 41.9360865352]}",2019-09-01
14681,2019-09-01 00:45:00,2019-09-01T01:00:00.000,657,2.53915873056,6,5,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6470785093, 41.942577185]}","{'type': 'Point', 'coordinates': [-87.6809803011, 41.9357494591]}",2019-09-01
100983,2019-09-01 11:45:00,2019-09-01T11:45:00.000,378,1.13659356784,7,8,5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}","{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",2019-09-01
