,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_community_area,dropoff_community_area,fare,tip,additional_charges,shared_trip_authorized,trips_pooled,pickup_centroid_location,dropoff_centroid_location,date
75234,2019-07-01 11:15:00,2019-07-01T11:45:00.000,1251,6.008599,25,24,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7560467111, 41.8906088526]}","{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",2019-07-01
4769,2019-07-01 00:45:00,2019-07-01T01:00:00.000,787,4.17538118224,24,21,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6895798343, 41.9066385418]}","{'type': 'Point', 'coordinates': [-87.7223302976, 41.9374017942]}",2019-07-01
185193,2019-07-01 21:30:00,2019-07-01T21:30:00.000,195,0.260651,8,8,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}","{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}",2019-07-01
51386,2019-07-01 09:00:00,2019-07-01T09:45:00.000,2022,18.024965,76,32,25,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-07-01
2961,2019-07-01 00:15:00,2019-07-01T00:30:00.000,369,2.200255,69,43,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6289833139, 41.7686672562]}","{'type': 'Point', 'coordinates': [-87.5836072899, 41.7555681774]}",2019-07-01
162398,2019-07-01 19:15:00,2019-07-01T19:45:00.000,1009,6.600344,17,76,12.5,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.8060200025, 41.9465114202]}","{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}",2019-07-01
190498,2019-07-01 22:15:00,2019-07-01T22:30:00.000,827,4.55304,32,22,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}","{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}",2019-07-01
148403,2019-07-01 18:15:00,2019-07-01T18:30:00.000,658,2.707929,31,28,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.667569312, 41.8502663663]}","{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",2019-07-01
156922,2019-07-01 19:00:00,2019-07-01T19:15:00.000,962,2.691844,7,24,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6559118484, 41.9217014922]}","{'type': 'Point', 'coordinates': [-87.6536139825, 41.8983058696]}",2019-07-01
100943,2019-07-01 14:00:00,2019-07-01T14:00:00.000,308,1.4417151872,68,67,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6424975271, 41.7771962546]}","{'type': 'Point', 'coordinates': [-87.6665962653, 41.7759288274]}",2019-07-01
75362,2019-07-01 11:15:00,2019-07-01T11:30:00.000,717,1.651527,28,32,7.5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}","{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}",2019-07-01
16143,2019-07-01 04:30:00,2019-07-01T05:00:00.000,1713,15.984962,1,76,22.5,5,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6701668569, 42.0096228806]}","{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}",2019-07-01
111883,2019-07-01 15:00:00,2019-07-01T15:45:00.000,2658,17.9095826272,76,8,30,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-07-01
114984,2019-07-01 15:30:00,2019-07-01T15:45:00.000,721,3.816278,11,13,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.771166703, 41.9788295262]}","{'type': 'Point', 'coordinates': [-87.7235831853, 41.9836363072]}",2019-07-01
192755,2019-07-01 22:30:00,2019-07-01T22:45:00.000,706,3.09347336288,69,43,10,0,0,True,1,"{'type': 'Point', 'coordinates': [-87.6161341112, 41.7632467988]}","{'type': 'Point', 'coordinates': [-87.5727819867, 41.7615779081]}",2019-07-01
187787,2019-07-01 21:45:00,2019-07-01T22:00:00.000,708,3.3973521243199998,58,27,7.5,0,0,True,1,"{'type': 'Point', 'coordinates': [-87.6988607973, 41.8173662079]}","{'type': 'Point', 'coordinates': [-87.7058971305, 41.8789144956]}",2019-07-01
23738,2019-07-01 06:30:00,2019-07-01T06:45:00.000,636,3.276124,33,28,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}","{'type': 'Point', 'coordinates': [-87.6750856208, 41.8704150003]}",2019-07-01
70106,2019-07-01 10:45:00,2019-07-01T11:00:00.000,966,3.56265222768,25,24,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7560467111, 41.8906088526]}","{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",2019-07-01
109972,2019-07-01 15:00:00,2019-07-01T16:00:00.000,2879,18.6149044968,8,76,25,5,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6261455896, 41.9027880476]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-07-01
153552,2019-07-01 18:30:00,2019-07-01T19:00:00.000,1305,4.62529574928,8,24,7.5,0,0,True,3,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}","{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",2019-07-01
119937,2019-07-01 15:45:00,2019-07-01T15:45:00.000,529,1.585721,31,60,5,0,2.55,True,1,"{'type': 'Point', 'coordinates': [-87.667569312, 41.8502663663]}","{'type': 'Point', 'coordinates': [-87.6487879519, 41.8361501547]}",2019-07-01
14084,2019-07-01 03:30:00,2019-07-01T03:45:00.000,910,4.380612,6,77,10,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}","{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}",2019-07-01
154876,2019-07-01 18:45:00,2019-07-01T19:00:00.000,310,1.23912934624,33,32,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6305800611, 41.8612808467]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-07-01
201108,2019-07-01 23:30:00,2019-07-01T23:45:00.000,474,1.321103,8,32,5,5,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}",2019-07-01
174254,2019-07-01 20:30:00,2019-07-01T21:00:00.000,1535,6.427676,32,60,10,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}","{'type': 'Point', 'coordinates': [-87.6535834197, 41.8329371807]}",2019-07-01
61270,2019-07-01 09:45:00,2019-07-01T09:45:00.000,513,1.617616,28,8,5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",2019-07-01
26629,2019-07-01 06:45:00,2019-07-01T07:15:00.000,1431,16.750174,6,56,22.5,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6385749205, 41.9383912577]}","{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}",2019-07-01
133032,2019-07-01 17:00:00,2019-07-01T17:15:00.000,408,1.05767208992,6,7,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6515625922, 41.9363101308]}","{'type': 'Point', 'coordinates': [-87.6422063127, 41.9305785697]}",2019-07-01
110734,2019-07-01 15:00:00,2019-07-01T16:00:00.000,3380,18.791393,32,76,32.5,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-07-01
67583,2019-07-01 10:30:00,2019-07-01T11:00:00.000,1400,8.332259,4,8,15,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6940200973, 41.9668063463]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-07-01
128423,2019-07-01 16:45:00,2019-07-01T17:00:00.000,688,1.16766501584,8,8,5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-07-01
81241,2019-07-01 12:00:00,2019-07-01T12:30:00.000,2231,15.91230994976,7,56,20,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6510618838, 41.9217781876]}","{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}",2019-07-01
21816,2019-07-01 06:00:00,2019-07-01T06:30:00.000,946,4.536011,16,24,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7012131039, 41.9557717866]}","{'type': 'Point', 'coordinates': [-87.684490122, 41.8994222543]}",2019-07-01
190211,2019-07-01 22:00:00,2019-07-01T22:00:00.000,458,2.272357,16,19,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7385692263, 41.9425542279]}","{'type': 'Point', 'coordinates': [-87.7509798603, 41.9195645564]}",2019-07-01
90627,2019-07-01 13:00:00,2019-07-01T13:15:00.000,670,3.413359,44,41,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6159695226, 41.7402057565]}","{'type': 'Point', 'coordinates': [-87.592310855, 41.794090253]}",2019-07-01
136686,2019-07-01 17:15:00,2019-07-01T17:45:00.000,1373,4.182728,28,6,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6612652184, 41.936159071]}",2019-07-01
184911,2019-07-01 21:30:00,2019-07-01T21:45:00.000,708,4.479528,6,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6687944391, 41.9451704528]}","{'type': 'Point', 'coordinates': [-87.6261455896, 41.9027880476]}",2019-07-01
38595,2019-07-01 08:00:00,2019-07-01T08:15:00.000,589,1.103697,8,32,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-07-01
135994,2019-07-01 17:15:00,2019-07-01T18:00:00.000,2713,12.40310061264,41,22,15,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.6012851221, 41.7904693995]}","{'type': 'Point', 'coordinates': [-87.671445766, 41.9192250505]}",2019-07-01
94254,2019-07-01 13:15:00,2019-07-01T13:45:00.000,1270,5.992509,62,30,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7242081939, 41.7929819032]}","{'type': 'Point', 'coordinates': [-87.714003807, 41.8390869059]}",2019-07-01
27732,2019-07-01 07:00:00,2019-07-01T07:30:00.000,2075,7.98660499392,25,8,12.5,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.7608129894, 41.905820977]}","{'type': 'Point', 'coordinates': [-87.6266589003, 41.9075200747]}",2019-07-01
46589,2019-07-01 08:45:00,2019-07-01T09:00:00.000,671,1.71513,8,28,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",2019-07-01
142944,2019-07-01 17:45:00,2019-07-01T18:15:00.000,1444,4.384484,21,3,5,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.701330291, 41.9428725376]}","{'type': 'Point', 'coordinates': [-87.6502900743, 41.9729293173]}",2019-07-01
148166,2019-07-01 18:15:00,2019-07-01T18:30:00.000,912,5.3784676488,35,35,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6186777673, 41.8351179863]}","{'type': 'Point', 'coordinates': [-87.6186777673, 41.8351179863]}",2019-07-01
103962,2019-07-01 14:15:00,2019-07-01T14:30:00.000,1108,4.27565,24,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6891259086, 41.8919483818]}","{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",2019-07-01
113245,2019-07-01 15:15:00,2019-07-01T16:00:00.000,2601,23.69757196064,54,23,37.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.60284764, 41.6601360507]}","{'type': 'Point', 'coordinates': [-87.7209182385, 41.9000696026]}",2019-07-01
27689,2019-07-01 07:00:00,2019-07-01T07:30:00.000,2369,16.80778908112,7,76,27.5,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6462934762, 41.9290776551]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-07-01
17367,2019-07-01 04:45:00,2019-07-01T05:00:00.000,1151,16.23607443792,24,76,22.5,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.6753116216, 41.906025969]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-07-01
44120,2019-07-01 08:30:00,2019-07-01T08:45:00.000,1340,3.526336,7,28,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6411836567, 41.9164733164]}","{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",2019-07-01
155837,2019-07-01 18:45:00,2019-07-01T19:00:00.000,758,4.39412417616,8,22,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.6945323419, 41.9208017043]}",2019-07-01
32768,2019-07-01 07:30:00,2019-07-01T07:45:00.000,939,3.855567,22,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.671445766, 41.9192250505]}","{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",2019-07-01
58115,2019-07-01 09:30:00,2019-07-01T09:45:00.000,996,4.674598,61,28,2.5,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.6751020589, 41.8161780153]}","{'type': 'Point', 'coordinates': [-87.6429586652, 41.8679024175]}",2019-07-01
68960,2019-07-01 10:45:00,2019-07-01T11:00:00.000,855,3.368593,6,22,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6439653703, 41.949829346]}","{'type': 'Point', 'coordinates': [-87.685362024, 41.9286190509]}",2019-07-01
173868,2019-07-01 20:30:00,2019-07-01T20:30:00.000,522,2.21912281616,34,28,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6350918563, 41.8510178239]}","{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",2019-07-01
141949,2019-07-01 17:45:00,2019-07-01T18:00:00.000,864,3.13448767424,22,16,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7119742544, 41.9293297134]}","{'type': 'Point', 'coordinates': [-87.7383939059, 41.9587978628]}",2019-07-01
86005,2019-07-01 12:30:00,2019-07-01T12:45:00.000,1236,8.31285519792,77,8,10,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}","{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",2019-07-01
197615,2019-07-01 23:00:00,2019-07-01T23:15:00.000,772,6.507041,28,6,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6665362813, 41.9506733576]}",2019-07-01
70101,2019-07-01 10:45:00,2019-07-01T11:00:00.000,1144,5.41948196016,7,28,10,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6462934762, 41.9290776551]}","{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",2019-07-01
71403,2019-07-01 11:00:00,2019-07-01T11:15:00.000,1020,4.969115,6,8,10,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6661106945, 41.9360865352]}","{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",2019-07-01
13298,2019-07-01 03:15:00,2019-07-01T03:30:00.000,1221,11.410424,63,8,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6964352325, 41.795430631]}","{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",2019-07-01
49981,2019-07-01 08:45:00,2019-07-01T09:00:00.000,725,3.13697339008,61,41,10,0,0,True,1,"{'type': 'Point', 'coordinates': [-87.6591665992, 41.8090182499]}","{'type': 'Point', 'coordinates': [-87.592310855, 41.794090253]}",2019-07-01
49973,2019-07-01 08:45:00,2019-07-01T09:00:00.000,1120,5.203137,6,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6564115308, 41.9362371791]}","{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",2019-07-01
188026,2019-07-01 22:00:00,2019-07-01T22:15:00.000,566,3.982683,8,22,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.6922563262, 41.9157411934]}",2019-07-01
131985,2019-07-01 17:00:00,2019-07-01T17:15:00.000,839,4.12976,7,32,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-07-01
65593,2019-07-01 10:15:00,2019-07-01T10:30:00.000,421,3.0947162208,77,6,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}","{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",2019-07-01
94356,2019-07-01 13:15:00,2019-07-01T13:30:00.000,1011,4.85191,25,22,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7606043246, 41.8985493636]}","{'type': 'Point', 'coordinates': [-87.7119742544, 41.9293297134]}",2019-07-01
60791,2019-07-01 09:45:00,2019-07-01T10:15:00.000,1274,8.315649,4,8,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6788459662, 41.9725625375]}","{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",2019-07-01
171295,2019-07-01 20:15:00,2019-07-01T20:30:00.000,1313,4.725808,3,22,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6530217894, 41.9581548757]}","{'type': 'Point', 'coordinates': [-87.6850821101, 41.9212731053]}",2019-07-01
39855,2019-07-01 08:00:00,2019-07-01T08:30:00.000,1513,5.672096,35,28,12.5,1,2.55,True,1,"{'type': 'Point', 'coordinates': [-87.6108347373, 41.8346735981]}","{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",2019-07-01
114546,2019-07-01 15:15:00,2019-07-01T15:30:00.000,1085,8.275644,60,41,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6487879519, 41.8361501547]}","{'type': 'Point', 'coordinates': [-87.592310855, 41.794090253]}",2019-07-01
62749,2019-07-01 10:00:00,2019-07-01T10:15:00.000,1124,4.282046,11,22,7.5,0,2.55,True,3,"{'type': 'Point', 'coordinates': [-87.771166703, 41.9788295262]}","{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}",2019-07-01
160055,2019-07-01 19:15:00,2019-07-01T19:45:00.000,1620,5.143262,24,3,0,0,0.72,True,1,"{'type': 'Point', 'coordinates': [-87.6796002867, 41.8995065476]}","{'type': 'Point', 'coordinates': [-87.6530217894, 41.9581548757]}",2019-07-01
44453,2019-07-01 08:30:00,2019-07-01T09:15:00.000,2338,10.932651,21,28,10,0,2.55,True,4,"{'type': 'Point', 'coordinates': [-87.7223302976, 41.9374017942]}","{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",2019-07-01
157742,2019-07-01 19:00:00,2019-07-01T19:15:00.000,834,3.57508080688,63,37,7.5,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.6964352325, 41.795430631]}","{'type': 'Point', 'coordinates': [-87.6324245245, 41.8090844303]}",2019-07-01
135526,2019-07-01 17:15:00,2019-07-01T17:30:00.000,429,1.243575,17,19,0,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.8060200025, 41.9465114202]}","{'type': 'Point', 'coordinates': [-87.7655016086, 41.9272609555]}",2019-07-01
160476,2019-07-01 19:15:00,2019-07-01T19:45:00.000,1119,9.22884148496,8,77,10,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6652247765, 41.9944422482]}",2019-07-01
123635,2019-07-01 16:15:00,2019-07-01T16:15:00.000,235,0.614785,8,8,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.6321092196, 41.9002656868]}",2019-07-01
3215,2019-07-01 00:30:00,2019-07-01T00:30:00.000,223,0.726963,8,8,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6308650266, 41.9058577688]}","{'type': 'Point', 'coordinates': [-87.6321092196, 41.9002656868]}",2019-07-01
99510,2019-07-01 13:45:00,2019-07-01T14:00:00.000,467,1.072555,22,22,2.5,0,2.55,True,3,"{'type': 'Point', 'coordinates': [-87.689951469, 41.9216471318]}","{'type': 'Point', 'coordinates': [-87.6950866748, 41.9284649843]}",2019-07-01
187583,2019-07-01 21:45:00,2019-07-01T22:00:00.000,872,5.342528,7,3,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}","{'type': 'Point', 'coordinates': [-87.6603894557, 41.958055933]}",2019-07-01
154353,2019-07-01 18:45:00,2019-07-01T19:00:00.000,813,3.91375959008,6,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6470785093, 41.942577185]}","{'type': 'Point', 'coordinates': [-87.6499072264, 41.9049353016]}",2019-07-01
75654,2019-07-01 11:15:00,2019-07-01T11:30:00.000,1024,7.396822,41,33,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6012851221, 41.7904693995]}","{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",2019-07-01
63015,2019-07-01 10:00:00,2019-07-01T10:15:00.000,947,4.53456712112,56,63,10,0,7.56,False,1,"{'type': 'Point', 'coordinates': [-87.7696154528, 41.7925923603]}","{'type': 'Point', 'coordinates': [-87.6964352325, 41.795430631]}",2019-07-01
168350,2019-07-01 20:00:00,2019-07-01T20:15:00.000,658,1.8922511832,8,28,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}","{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",2019-07-01
151305,2019-07-01 18:30:00,2019-07-01T18:45:00.000,712,2.085352,7,6,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6510618838, 41.9217781876]}","{'type': 'Point', 'coordinates': [-87.671107656, 41.9414882338]}",2019-07-01
110000,2019-07-01 15:00:00,2019-07-01T15:00:00.000,374,1.239353,41,41,0,0,2.55,True,7,"{'type': 'Point', 'coordinates': [-87.5941966274, 41.7980417164]}","{'type': 'Point', 'coordinates': [-87.6012851221, 41.7904693995]}",2019-07-01
135724,2019-07-01 17:15:00,2019-07-01T17:15:00.000,254,0.928326,49,49,0,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.6233665115, 41.7065878819]}","{'type': 'Point', 'coordinates': [-87.6233665115, 41.7065878819]}",2019-07-01
91136,2019-07-01 13:00:00,2019-07-01T13:15:00.000,1594,7.39622,6,28,15,5,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.671107656, 41.9414882338]}","{'type': 'Point', 'coordinates': [-87.6429586652, 41.8679024175]}",2019-07-01
